,Date,variable,value
3353,2020-12-12,Race-Hawaiian,25
3354,2020-12-13,Race-Hawaiian,25
3355,2020-12-14,Race-Hawaiian,25
3356,2020-12-15,Race-Hawaiian,26
3357,2020-12-16,Race-Hawaiian,28
3358,2020-12-17,Race-Hawaiian,28
3359,2020-12-18,Race-Hawaiian,29
3360,2020-12-19,Race-Hawaiian,29
3361,2020-12-20,Race-Hawaiian,29
3362,2020-12-21,Race-Hawaiian,30
3363,2020-12-22,Race-Hawaiian,31
3364,2020-12-23,Race-Hawaiian,33
3365,2020-12-24,Race-Hawaiian,33
3366,2020-12-25,Race-Hawaiian,34
3367,2020-12-26,Race-Hawaiian,34
3368,2020-12-27,Race-Hawaiian,34
3369,2020-12-28,Race-Hawaiian,35
3370,2020-12-29,Race-Hawaiian,37
3371,2020-12-30,Race-Hawaiian,39
3372,2020-12-31,Race-Hawaiian,42
3373,2021-01-01,Race-Hawaiian,43
3374,2021-01-02,Race-Hawaiian,43
3375,2021-01-03,Race-Hawaiian,43
3376,2021-01-04,Race-Hawaiian,44
3377,2021-01-05,Race-Hawaiian,46
3378,2021-01-06,Race-Hawaiian,49
3379,2021-01-07,Race-Hawaiian,54
3380,2021-01-08,Race-Hawaiian,55
3381,2021-01-09,Race-Hawaiian,56
3382,2021-01-10,Race-Hawaiian,56
3383,2021-01-11,Race-Hawaiian,59
3384,2021-01-12,Race-Hawaiian,60
3385,2021-01-13,Race-Hawaiian,61
3386,2021-01-14,Race-Hawaiian,63
3387,2021-01-15,Race-Hawaiian,63
3388,2021-01-16,Race-Hawaiian,63
3389,2021-01-17,Race-Hawaiian,63
3390,2021-01-18,Race-Hawaiian,64
3391,2021-01-19,Race-Hawaiian,67
3392,2021-01-20,Race-Hawaiian,69
3393,2021-01-21,Race-Hawaiian,71
3394,2021-01-22,Race-Hawaiian,72
3395,2021-01-23,Race-Hawaiian,73
3396,2021-01-24,Race-Hawaiian,73
3397,2021-01-25,Race-Hawaiian,76
3398,2021-01-26,Race-Hawaiian,78
3399,2021-01-27,Race-Hawaiian,83
3400,2021-01-28,Race-Hawaiian,83
3401,2021-01-29,Race-Hawaiian,83
3402,2021-01-30,Race-Hawaiian,83
3403,2021-01-31,Race-Hawaiian,83
3404,2021-02-01,Race-Hawaiian,83
3405,2021-02-02,Race-Hawaiian,83
3406,2021-02-03,Race-Hawaiian,83
3407,2021-02-04,Race-Hawaiian,83
3408,2021-02-05,Race-Hawaiian,83
3409,2021-02-06,Race-Hawaiian,83
3410,2021-02-07,Race-Hawaiian,83
3411,2021-02-08,Race-Hawaiian,83
3412,2021-02-09,Race-Hawaiian,83
3413,2021-02-10,Race-Hawaiian,83
3414,2021-02-11,Race-Hawaiian,83
3415,2021-02-12,Race-Hawaiian,83
3416,2021-02-13,Race-Hawaiian,83
3417,2021-02-14,Race-Hawaiian,83
3418,2021-02-15,Race-Hawaiian,83
3419,2021-02-16,Race-Hawaiian,83
3420,2021-02-17,Race-Hawaiian,83
3421,2021-02-18,Race-Hawaiian,83
3422,2021-02-19,Race-Hawaiian,83
3423,2021-02-20,Race-Hawaiian,83
3424,2021-02-21,Race-Hawaiian,83
3425,2021-02-22,Race-Hawaiian,83
3426,2021-02-23,Race-Hawaiian,83
3427,2021-02-24,Race-Hawaiian,83
3428,2021-02-25,Race-Hawaiian,83
3429,2021-02-26,Race-Hawaiian,83
3430,2021-02-27,Race-Hawaiian,83
3431,2021-02-28,Race-Hawaiian,83
3432,2021-03-01,Race-Hawaiian,83
3433,2021-03-02,Race-Hawaiian,83
3434,2021-03-03,Race-Hawaiian,83
3435,2021-03-04,Race-Hawaiian,83
3436,2021-03-05,Race-Hawaiian,83
3437,2021-03-06,Race-Hawaiian,83
3438,2021-03-07,Race-Hawaiian,83
3439,2021-03-08,Race-Hawaiian,83
3440,2021-03-09,Race-Hawaiian,83
3441,2021-03-10,Race-Hawaiian,83
3442,2021-03-11,Race-Hawaiian,83
3443,2021-03-12,Race-Hawaiian,83
3444,2021-03-13,Race-Hawaiian,83
3445,2021-03-14,Race-Hawaiian,83
3446,2021-03-15,Race-Hawaiian,83
3447,2021-03-16,Race-Hawaiian,83
3448,2021-03-17,Race-Hawaiian,83
3449,2021-03-18,Race-Hawaiian,83
3450,2021-03-19,Race-Hawaiian,83
3451,2021-03-20,Race-Hawaiian,83
3452,2021-03-21,Race-Hawaiian,83
3453,2021-03-22,Race-Hawaiian,83
3454,2021-03-23,Race-Hawaiian,83
3455,2021-03-24,Race-Hawaiian,83
3456,2021-03-25,Race-Hawaiian,83
3457,2021-03-26,Race-Hawaiian,83
3458,2021-03-27,Race-Hawaiian,83
3459,2021-03-28,Race-Hawaiian,83
3460,2021-03-29,Race-Hawaiian,83
3461,2021-03-30,Race-Hawaiian,83
3462,2021-03-31,Race-Hawaiian,83
3463,2021-04-01,Race-Hawaiian,83
3464,2021-04-02,Race-Hawaiian,83
3465,2021-04-03,Race-Hawaiian,83
3466,2021-04-04,Race-Hawaiian,83
3467,2021-04-05,Race-Hawaiian,83
3468,2021-04-06,Race-Hawaiian,83
3469,2021-04-07,Race-Hawaiian,83
3470,2021-04-08,Race-Hawaiian,83
3471,2021-04-09,Race-Hawaiian,83
3472,2021-04-10,Race-Hawaiian,83
3473,2021-04-11,Race-Hawaiian,83
3474,2021-04-12,Race-Hawaiian,83
3475,2021-04-13,Race-Hawaiian,83
3476,2021-04-14,Race-Hawaiian,83
3477,2021-04-15,Race-Hawaiian,83
3478,2021-04-16,Race-Hawaiian,83
3479,2021-04-17,Race-Hawaiian,83
3480,2021-04-18,Race-Hawaiian,83
3481,2021-04-19,Race-Hawaiian,83
3482,2021-04-20,Race-Hawaiian,83
3483,2021-04-21,Race-Hawaiian,83
3484,2021-04-22,Race-Hawaiian,83
3485,2021-04-23,Race-Hawaiian,83
3486,2021-04-24,Race-Hawaiian,83
3487,2021-04-25,Race-Hawaiian,83
3488,2021-04-26,Race-Hawaiian,83
3489,2021-04-27,Race-Hawaiian,83
3490,2021-04-28,Race-Hawaiian,83
3491,2021-04-29,Race-Hawaiian,83
3492,2021-04-30,Race-Hawaiian,83
3493,2021-05-01,Race-Hawaiian,83
3494,2021-05-02,Race-Hawaiian,83
3495,2021-05-03,Race-Hawaiian,83
3496,2021-05-04,Race-Hawaiian,83
3497,2021-05-05,Race-Hawaiian,83
3498,2021-05-06,Race-Hawaiian,83
3499,2021-05-07,Race-Hawaiian,83
3500,2021-05-08,Race-Hawaiian,83
3501,2021-05-09,Race-Hawaiian,83
3502,2021-05-10,Race-Hawaiian,83
3503,2021-05-11,Race-Hawaiian,83
3504,2021-05-12,Race-Hawaiian,83
3505,2021-05-13,Race-Hawaiian,83
3506,2021-05-14,Race-Hawaiian,83
3507,2021-05-15,Race-Hawaiian,83
3508,2021-05-16,Race-Hawaiian,83
3509,2021-05-17,Race-Hawaiian,83
3510,2021-05-18,Race-Hawaiian,83
3511,2021-05-19,Race-Hawaiian,83
3512,2021-05-20,Race-Hawaiian,83
3513,2021-05-21,Race-Hawaiian,83
3514,2021-05-22,Race-Hawaiian,83
3515,2021-05-23,Race-Hawaiian,83
3516,2021-05-24,Race-Hawaiian,83
3517,2021-05-25,Race-Hawaiian,83
3518,2021-05-26,Race-Hawaiian,84
3519,2021-05-27,Race-Hawaiian,85
3520,2021-05-28,Race-Hawaiian,86
3521,2021-05-29,Race-Hawaiian,86
3522,2021-05-30,Race-Hawaiian,86
3523,2021-05-31,Race-Hawaiian,86
3524,2021-06-01,Race-Hawaiian,86
3525,2021-06-02,Race-Hawaiian,86
3526,2021-06-03,Race-Hawaiian,86
3527,2021-06-04,Race-Hawaiian,86
3528,2021-06-05,Race-Hawaiian,86
3529,2021-06-06,Race-Hawaiian,86
3530,2021-06-07,Race-Hawaiian,86
3531,2021-06-08,Race-Hawaiian,86
3532,2021-06-09,Race-Hawaiian,87
3533,2021-06-10,Race-Hawaiian,87
3534,2021-06-11,Race-Hawaiian,87
3535,2021-06-12,Race-Hawaiian,87
3536,2020-03-28,Race-White,0
3537,2020-03-29,Race-White,0
3538,2020-03-30,Race-White,0
3539,2020-03-31,Race-White,0
3540,2020-04-01,Race-White,0
3541,2020-04-02,Race-White,0
3542,2020-04-03,Race-White,0
3543,2020-04-04,Race-White,0
3544,2020-04-05,Race-White,0
3545,2020-04-06,Race-White,0
3546,2020-04-07,Race-White,0
3547,2020-04-08,Race-White,52
3548,2020-04-09,Race-White,56
3549,2020-04-10,Race-White,69
3550,2020-04-11,Race-White,82
3551,2020-04-12,Race-White,87
3552,2020-04-13,Race-White,92
3553,2020-04-14,Race-White,110
3554,2020-04-15,Race-White,121
3555,2020-04-16,Race-White,125
3556,2020-04-17,Race-White,142
3557,2020-04-18,Race-White,152
3558,2020-04-19,Race-White,155
3559,2020-04-20,Race-White,164
3560,2020-04-21,Race-White,177
3561,2020-04-22,Race-White,201
3562,2020-04-23,Race-White,231
3563,2020-04-24,Race-White,245
3564,2020-04-25,Race-White,249
3565,2020-04-26,Race-White,262
3566,2020-04-27,Race-White,275
3567,2020-04-28,Race-White,291
3568,2020-04-29,Race-White,301
3569,2020-04-30,Race-White,325
3570,2020-05-01,Race-White,338
3571,2020-05-02,Race-White,345
3572,2020-05-03,Race-White,351
3573,2020-05-04,Race-White,364
3574,2020-05-05,Race-White,377
3575,2020-05-06,Race-White,413
3576,2020-05-07,Race-White,432
3577,2020-05-08,Race-White,443
3578,2020-05-09,Race-White,448
3579,2020-05-10,Race-White,461
3580,2020-05-11,Race-White,477
3581,2020-05-12,Race-White,493
3582,2020-05-13,Race-White,506
3583,2020-05-14,Race-White,515
3584,2020-05-15,Race-White,530
3585,2020-05-16,Race-White,540
3586,2020-05-17,Race-White,547
3587,2020-05-18,Race-White,566
3588,2020-05-19,Race-White,583
3589,2020-05-20,Race-White,594
3590,2020-05-21,Race-White,602
3591,2020-05-22,Race-White,620
3592,2020-05-23,Race-White,622
3593,2020-05-24,Race-White,626
3594,2020-05-25,Race-White,629
3595,2020-05-26,Race-White,634
3596,2020-05-27,Race-White,649
3597,2020-05-28,Race-White,665
3598,2020-05-29,Race-White,671
3599,2020-05-30,Race-White,676
3600,2020-05-31,Race-White,682
3601,2020-06-01,Race-White,703
3602,2020-06-02,Race-White,712
3603,2020-06-03,Race-White,720
3604,2020-06-04,Race-White,732
3605,2020-06-05,Race-White,745
3606,2020-06-06,Race-White,754
3607,2020-06-07,Race-White,755
3608,2020-06-08,Race-White,776
3609,2020-06-09,Race-White,796
3610,2020-06-10,Race-White,814
3611,2020-06-11,Race-White,818
3612,2020-06-12,Race-White,835
3613,2020-06-13,Race-White,842
3614,2020-06-14,Race-White,847
3615,2020-06-15,Race-White,852
3616,2020-06-16,Race-White,864
3617,2020-06-17,Race-White,878
3618,2020-06-18,Race-White,891
3619,2020-06-19,Race-White,904
3620,2020-06-20,Race-White,908
3621,2020-06-21,Race-White,910
3622,2020-06-22,Race-White,906
3623,2020-06-23,Race-White,917
3624,2020-06-24,Race-White,928
3625,2020-06-25,Race-White,928
3626,2020-06-26,Race-White,914
3627,2020-06-27,Race-White,918
3628,2020-06-28,Race-White,923
3629,2020-06-29,Race-White,932
3630,2020-06-30,Race-White,940
3631,2020-07-01,Race-White,952
3632,2020-07-02,Race-White,952
3633,2020-07-03,Race-White,952
3634,2020-07-04,Race-White,959
3635,2020-07-05,Race-White,970
3636,2020-07-06,Race-White,980
3637,2020-07-07,Race-White,993
3638,2020-07-08,Race-White,997
3639,2020-07-09,Race-White,1001
3640,2020-07-10,Race-White,1011
3641,2020-07-11,Race-White,1018
3642,2020-07-12,Race-White,1021
3643,2020-07-13,Race-White,1041
3644,2020-07-14,Race-White,1047
3645,2020-07-15,Race-White,1048
3646,2020-07-16,Race-White,1057
3647,2020-07-17,Race-White,1070
3648,2020-07-18,Race-White,1075
3649,2020-07-19,Race-White,1081
3650,2020-07-20,Race-White,1088
3651,2020-07-21,Race-White,1101
3652,2020-07-22,Race-White,1107
3653,2020-07-23,Race-White,1109
3654,2020-07-24,Race-White,1116
3655,2020-07-25,Race-White,1119
3656,2020-07-26,Race-White,1126
3657,2020-07-27,Race-White,1132
3658,2020-07-28,Race-White,1130
3659,2020-07-29,Race-White,1155
3660,2020-07-30,Race-White,1164
3661,2020-07-31,Race-White,1173
3662,2020-08-01,Race-White,1175
3663,2020-08-02,Race-White,1177
3664,2020-08-03,Race-White,1182
3665,2020-08-04,Race-White,1192
3666,2020-08-05,Race-White,1202
3667,2020-08-06,Race-White,1214
3668,2020-08-07,Race-White,1221
3669,2020-08-08,Race-White,1222
3670,2020-08-09,Race-White,1226
3671,2020-08-10,Race-White,1239
3672,2020-08-11,Race-White,1249
3673,2020-08-12,Race-White,1261
3674,2020-08-13,Race-White,1270
3675,2020-08-14,Race-White,1273
3676,2020-08-15,Race-White,1276
3677,2020-08-16,Race-White,1281
3678,2020-08-17,Race-White,1295
3679,2020-08-18,Race-White,1308
3680,2020-08-19,Race-White,1321
3681,2020-08-20,Race-White,1332
3682,2020-08-21,Race-White,1343
3683,2020-08-22,Race-White,1343
3684,2020-08-23,Race-White,1348
3685,2020-08-24,Race-White,1361
3686,2020-08-25,Race-White,1375
3687,2020-08-26,Race-White,1382
3688,2020-08-27,Race-White,1388
3689,2020-08-28,Race-White,1390
3690,2020-08-29,Race-White,1392
3691,2020-08-30,Race-White,1398
3692,2020-08-31,Race-White,1409
3693,2020-09-01,Race-White,1413
3694,2020-09-02,Race-White,1436
3695,2020-09-03,Race-White,1447
3696,2020-09-04,Race-White,1454
3697,2020-09-05,Race-White,1455
3698,2020-09-06,Race-White,1455
3699,2020-09-07,Race-White,1455
3700,2020-09-08,Race-White,1463
3701,2020-09-09,Race-White,1468
3702,2020-09-10,Race-White,1483
3703,2020-09-11,Race-White,1488
3704,2020-09-12,Race-White,1491
3705,2020-09-13,Race-White,1500
3706,2020-09-14,Race-White,1507
3707,2020-09-15,Race-White,1514
3708,2020-09-16,Race-White,1517
3709,2020-09-17,Race-White,1510
3710,2020-09-18,Race-White,1508
3711,2020-09-19,Race-White,1514
3712,2020-09-20,Race-White,1517
3713,2020-09-21,Race-White,1523
3714,2020-09-22,Race-White,1530
3715,2020-09-23,Race-White,1537
3716,2020-09-24,Race-White,1547
3717,2020-09-25,Race-White,1552
3718,2020-09-26,Race-White,1556
3719,2020-09-27,Race-White,1558
3720,2020-09-28,Race-White,1567
3721,2020-09-29,Race-White,1563
3722,2020-09-30,Race-White,1573
3723,2020-10-01,Race-White,1573
3724,2020-10-02,Race-White,1573
3725,2020-10-03,Race-White,1574
3726,2020-10-04,Race-White,1576
3727,2020-10-05,Race-White,1582
3728,2020-10-06,Race-White,1592
3729,2020-10-07,Race-White,1595
3730,2020-10-08,Race-White,1602
3731,2020-10-09,Race-White,1611
3732,2020-10-10,Race-White,1614
3733,2020-10-11,Race-White,1614
3734,2020-10-12,Race-White,1622
3735,2020-10-13,Race-White,1627
3736,2020-10-14,Race-White,1636
3737,2020-10-15,Race-White,1640
3738,2020-10-16,Race-White,1644
3739,2020-10-17,Race-White,1647
3740,2020-10-18,Race-White,1647
3741,2020-10-19,Race-White,1652
3742,2020-10-20,Race-White,1659
3743,2020-10-21,Race-White,1664
3744,2020-10-22,Race-White,1666
3745,2020-10-23,Race-White,1668
3746,2020-10-24,Race-White,1668
3747,2020-10-25,Race-White,1670
3748,2020-10-26,Race-White,1676
3749,2020-10-27,Race-White,1685
3750,2020-10-28,Race-White,1685
3751,2020-10-29,Race-White,1685
3752,2020-10-30,Race-White,1685
3753,2020-10-31,Race-White,1686
3754,2020-11-01,Race-White,1688
3755,2020-11-02,Race-White,1694
3756,2020-11-03,Race-White,1702
3757,2020-11-04,Race-White,1709
3758,2020-11-05,Race-White,1715
3759,2020-11-06,Race-White,1719
3760,2020-11-07,Race-White,1719
3761,2020-11-08,Race-White,1720
3762,2020-11-09,Race-White,1727
3763,2020-11-10,Race-White,1728
3764,2020-11-11,Race-White,1729
3765,2020-11-12,Race-White,1736
3766,2020-11-13,Race-White,1739
3767,2020-11-14,Race-White,1741
3768,2020-11-15,Race-White,1742
3769,2020-11-16,Race-White,1743
3770,2020-11-17,Race-White,1753
3771,2020-11-18,Race-White,1754
3772,2020-11-19,Race-White,1768
3773,2020-11-20,Race-White,1780
3774,2020-11-21,Race-White,1782
3775,2020-11-22,Race-White,1784
3776,2020-11-23,Race-White,1795
3777,2020-11-24,Race-White,1809
3778,2020-11-25,Race-White,1819
3779,2020-11-26,Race-White,1824
3780,2020-11-27,Race-White,1827
3781,2020-11-28,Race-White,1832
3782,2020-11-29,Race-White,1840
3783,2020-11-30,Race-White,1847
3784,2020-12-01,Race-White,1860
3785,2020-12-02,Race-White,1869
3786,2020-12-03,Race-White,1881
3787,2020-12-04,Race-White,1896
3788,2020-12-05,Race-White,1901
3789,2020-12-06,Race-White,1906
3790,2020-12-07,Race-White,1918
3791,2020-12-08,Race-White,1936
3792,2020-12-09,Race-White,1955
3793,2020-12-10,Race-White,1963
3794,2020-12-11,Race-White,1977
3795,2020-12-12,Race-White,1988
3796,2020-12-13,Race-White,1993
3797,2020-12-14,Race-White,2011
3798,2020-12-15,Race-White,2049
3799,2020-12-16,Race-White,2068
3800,2020-12-17,Race-White,2093
3801,2020-12-18,Race-White,2108
3802,2020-12-19,Race-White,2128
3803,2020-12-20,Race-White,2128
3804,2020-12-21,Race-White,2138
3805,2020-12-22,Race-White,2155
3806,2020-12-23,Race-White,2224
3807,2020-12-24,Race-White,2224
3808,2020-12-25,Race-White,2263
3809,2020-12-26,Race-White,2276
3810,2020-12-27,Race-White,2288
3811,2020-12-28,Race-White,2346
3812,2020-12-29,Race-White,2403
3813,2020-12-30,Race-White,2463
3814,2020-12-31,Race-White,2518
3815,2021-01-01,Race-White,2556
3816,2021-01-02,Race-White,2579
3817,2021-01-03,Race-White,2593
3818,2021-01-04,Race-White,2656
3819,2021-01-05,Race-White,2705
3820,2021-01-06,Race-White,2758
3821,2021-01-07,Race-White,2842
3822,2021-01-08,Race-White,2887
3823,2021-01-09,Race-White,2908
3824,2021-01-10,Race-White,2944
3825,2021-01-11,Race-White,3019
3826,2021-01-12,Race-White,3069
3827,2021-01-13,Race-White,3155
3828,2021-01-14,Race-White,3213
3829,2021-01-15,Race-White,3264
3830,2021-01-16,Race-White,3288
3831,2021-01-17,Race-White,3306
3832,2021-01-18,Race-White,3360
3833,2021-01-19,Race-White,3419
3834,2021-01-20,Race-White,3486
3835,2021-01-21,Race-White,3552
3836,2021-01-22,Race-White,3599
3837,2021-01-23,Race-White,3614
3838,2021-01-24,Race-White,3621
3839,2021-01-25,Race-White,3668
3840,2021-01-26,Race-White,3733
3841,2021-01-27,Race-White,3805
3842,2021-01-28,Race-White,3847
3843,2021-01-29,Race-White,3902
3844,2021-01-30,Race-White,3944
3845,2021-01-31,Race-White,3963
3846,2021-02-01,Race-White,4011
3847,2021-02-02,Race-White,4069
3848,2021-02-03,Race-White,4131
3849,2021-02-04,Race-White,4174
3850,2021-02-05,Race-White,4211
3851,2021-02-06,Race-White,4231
3852,2021-02-07,Race-White,4248
3853,2021-02-08,Race-White,4286
3854,2021-02-09,Race-White,4318
3855,2021-02-10,Race-White,4359
3856,2021-02-11,Race-White,4388
3857,2021-02-12,Race-White,4424
3858,2021-02-13,Race-White,4444
3859,2021-02-14,Race-White,4451
3860,2021-02-15,Race-White,4472
3861,2021-02-16,Race-White,4509
3862,2021-02-17,Race-White,4541
3863,2021-02-18,Race-White,4578
3864,2021-02-19,Race-White,4614
3865,2021-02-20,Race-White,4652
3866,2021-02-21,Race-White,4659
3867,2021-02-22,Race-White,4692
3868,2021-02-23,Race-White,4962
3869,2021-02-24,Race-White,4990
3870,2021-02-25,Race-White,5017
3871,2021-02-26,Race-White,5037
3872,2021-02-27,Race-White,5056
3873,2021-02-28,Race-White,5065
3874,2021-03-01,Race-White,5094
3875,2021-03-02,Race-White,5120
3876,2021-03-03,Race-White,5146
3877,2021-03-04,Race-White,5186
3878,2021-03-05,Race-White,5208
3879,2021-03-06,Race-White,5214
3880,2021-03-07,Race-White,5216
3881,2021-03-08,Race-White,5228
3882,2021-03-09,Race-White,5256
3883,2021-03-10,Race-White,5274
3884,2021-03-11,Race-White,5296
3885,2021-03-12,Race-White,5302
3886,2021-03-13,Race-White,5315
3887,2021-03-14,Race-White,5318
3888,2021-03-15,Race-White,5344
3889,2021-03-16,Race-White,5379
3890,2021-03-17,Race-White,5401
3891,2021-03-18,Race-White,5409
3892,2021-03-19,Race-White,5423
3893,2021-03-20,Race-White,5431
3894,2021-03-21,Race-White,5433
3895,2021-03-22,Race-White,5441
3896,2021-03-23,Race-White,5454
3897,2021-03-24,Race-White,5469
3898,2021-03-25,Race-White,5482
3899,2021-03-26,Race-White,5486
3900,2021-03-27,Race-White,5486
3901,2021-03-28,Race-White,5488
3902,2021-03-29,Race-White,5496
3903,2021-03-30,Race-White,5500
3904,2021-03-31,Race-White,5496
3905,2021-04-01,Race-White,5508
3906,2021-04-02,Race-White,5501
3907,2021-04-03,Race-White,5498
3908,2021-04-04,Race-White,5482
3909,2021-04-05,Race-White,5482
3910,2021-04-06,Race-White,5491
3911,2021-04-07,Race-White,5498
3912,2021-04-08,Race-White,5495
3913,2021-04-09,Race-White,5501
3914,2021-04-10,Race-White,5497
3915,2021-04-11,Race-White,5491
3916,2021-04-12,Race-White,5492
3917,2021-04-13,Race-White,5499
3918,2021-04-14,Race-White,5492
3919,2021-04-15,Race-White,5496
3920,2021-04-16,Race-White,5498
3921,2021-04-17,Race-White,5506
3922,2021-04-18,Race-White,5512
3923,2021-04-19,Race-White,5515
3924,2021-04-20,Race-White,5524
3925,2021-04-21,Race-White,5529
3926,2021-04-22,Race-White,5538
3927,2021-04-23,Race-White,5541
3928,2021-04-24,Race-White,5540
3929,2021-04-25,Race-White,5540
3930,2021-04-26,Race-White,5546
3931,2021-04-27,Race-White,5557
3932,2021-04-28,Race-White,5572
3933,2021-04-29,Race-White,5578
3934,2021-04-30,Race-White,5586
3935,2021-05-01,Race-White,5589
3936,2021-05-02,Race-White,5589
3937,2021-05-03,Race-White,5591
3938,2021-05-04,Race-White,5593
3939,2021-05-05,Race-White,5593
3940,2021-05-06,Race-White,5602
3941,2021-05-07,Race-White,5606
3942,2021-05-08,Race-White,5609
3943,2021-05-09,Race-White,5609
3944,2021-05-10,Race-White,5611
3945,2021-05-11,Race-White,5616
3946,2021-05-12,Race-White,5620
3947,2021-05-13,Race-White,5624
3948,2021-05-14,Race-White,5626
3949,2021-05-15,Race-White,5628
3950,2021-05-16,Race-White,5629
3951,2021-05-17,Race-White,5632
3952,2021-05-18,Race-White,5636
3953,2021-05-19,Race-White,5641
3954,2021-05-20,Race-White,5643
3955,2021-05-21,Race-White,5639
3956,2021-05-22,Race-White,5638
3957,2021-05-23,Race-White,5638
3958,2021-05-24,Race-White,5640
3959,2021-05-25,Race-White,5653
3960,2021-05-26,Race-White,5687
3961,2021-05-27,Race-White,5689
3962,2021-05-28,Race-White,5690
3963,2021-05-29,Race-White,5689
3964,2021-05-30,Race-White,5689
3965,2021-05-31,Race-White,5688
3966,2021-06-01,Race-White,5690
3967,2021-06-02,Race-White,5692
3968,2021-06-03,Race-White,5699
3969,2021-06-04,Race-White,5704
3970,2021-06-05,Race-White,5704
3971,2021-06-06,Race-White,5705
3972,2021-06-07,Race-White,5710
3973,2021-06-08,Race-White,5714
3974,2021-06-09,Race-White,5708
3975,2021-06-10,Race-White,5708
3976,2021-06-11,Race-White,5708
3977,2021-06-12,Race-White,5710
3978,2020-03-28,Sex-Female,14
3979,2020-03-29,Sex-Female,16
3980,2020-03-30,Sex-Female,21
3981,2020-03-31,Sex-Female,27
3982,2020-04-01,Sex-Female,32
3983,2020-04-02,Sex-Female,36
3984,2020-04-03,Sex-Female,47
3985,2020-04-04,Sex-Female,50
3986,2020-04-05,Sex-Female,53
3987,2020-04-06,Sex-Female,65
3988,2020-04-07,Sex-Female,77
3989,2020-04-08,Sex-Female,88
3990,2020-04-09,Sex-Female,95
3991,2020-04-10,Sex-Female,107
3992,2020-04-11,Sex-Female,125
3993,2020-04-12,Sex-Female,134
3994,2020-04-13,Sex-Female,147
3995,2020-04-14,Sex-Female,155
3996,2020-04-15,Sex-Female,173
3997,2020-04-16,Sex-Female,192
3998,2020-04-17,Sex-Female,227
3999,2020-04-18,Sex-Female,233
4000,2020-04-19,Sex-Female,238
4001,2020-04-20,Sex-Female,261
4002,2020-04-21,Sex-Female,294
4003,2020-04-22,Sex-Female,323
4004,2020-04-23,Sex-Female,339
4005,2020-04-24,Sex-Female,361
4006,2020-04-25,Sex-Female,365
4007,2020-04-26,Sex-Female,377
4008,2020-04-27,Sex-Female,402
4009,2020-04-28,Sex-Female,428
4010,2020-04-29,Sex-Female,450
4011,2020-04-30,Sex-Female,484
4012,2020-05-01,Sex-Female,501
4013,2020-05-02,Sex-Female,513
4014,2020-05-03,Sex-Female,528
4015,2020-05-04,Sex-Female,563
4016,2020-05-05,Sex-Female,595
4017,2020-05-06,Sex-Female,614
4018,2020-05-07,Sex-Female,633
4019,2020-05-08,Sex-Female,659
4020,2020-05-09,Sex-Female,667
4021,2020-05-10,Sex-Female,685
4022,2020-05-11,Sex-Female,706
4023,2020-05-12,Sex-Female,726
4024,2020-05-13,Sex-Female,749
4025,2020-05-14,Sex-Female,768
4026,2020-05-15,Sex-Female,791
4027,2020-05-16,Sex-Female,803
4028,2020-05-17,Sex-Female,811
4029,2020-05-18,Sex-Female,845
4030,2020-05-19,Sex-Female,867
4031,2020-05-20,Sex-Female,883
4032,2020-05-21,Sex-Female,900
4033,2020-05-22,Sex-Female,918
4034,2020-05-23,Sex-Female,922
4035,2020-05-24,Sex-Female,928
4036,2020-05-25,Sex-Female,938
4037,2020-05-26,Sex-Female,970
4038,2020-05-27,Sex-Female,997
4039,2020-05-28,Sex-Female,1018
4040,2020-05-29,Sex-Female,1037
4041,2020-05-30,Sex-Female,1047
4042,2020-05-31,Sex-Female,1055
4043,2020-06-01,Sex-Female,1083
4044,2020-06-02,Sex-Female,1097
4045,2020-06-03,Sex-Female,1113
4046,2020-06-04,Sex-Female,1127
4047,2020-06-05,Sex-Female,1155
4048,2020-06-06,Sex-Female,1167
4049,2020-06-07,Sex-Female,1170
4050,2020-06-08,Sex-Female,1191
4051,2020-06-09,Sex-Female,1224
4052,2020-06-10,Sex-Female,1247
4053,2020-06-11,Sex-Female,1255
4054,2020-06-12,Sex-Female,1280
4055,2020-06-13,Sex-Female,1283
4056,2020-06-14,Sex-Female,1290
4057,2020-06-15,Sex-Female,1305
4058,2020-06-16,Sex-Female,1315
4059,2020-06-17,Sex-Female,1331
4060,2020-06-18,Sex-Female,1342
4061,2020-06-19,Sex-Female,1365
4062,2020-06-20,Sex-Female,1366
4063,2020-06-21,Sex-Female,1377
4064,2020-06-22,Sex-Female,1387
4065,2020-06-23,Sex-Female,1407
4066,2020-06-24,Sex-Female,1430
4067,2020-06-25,Sex-Female,1433
4068,2020-06-26,Sex-Female,1445
4069,2020-06-27,Sex-Female,1457
4070,2020-06-28,Sex-Female,1466
4071,2020-06-29,Sex-Female,1481
4072,2020-06-30,Sex-Female,1493
4073,2020-07-01,Sex-Female,1515
4074,2020-07-02,Sex-Female,1515
4075,2020-07-03,Sex-Female,1515
4076,2020-07-04,Sex-Female,1530
4077,2020-07-05,Sex-Female,1551
4078,2020-07-06,Sex-Female,1570
4079,2020-07-07,Sex-Female,1593
4080,2020-07-08,Sex-Female,1616
4081,2020-07-09,Sex-Female,1634
4082,2020-07-10,Sex-Female,1655
4083,2020-07-11,Sex-Female,1662
4084,2020-07-12,Sex-Female,1665
4085,2020-07-13,Sex-Female,1694
