Date,variable,Cumulative Confirmed Case Count,Newly Confirmed Case Count
12/14/20,Sex-Female,274883,5380
12/15/20,Sex-Female,285492,10609
12/16/20,Sex-Female,293215,7723
12/17/20,Sex-Female,300734,7519
12/18/20,Sex-Female,307150,6416
12/19/20,Sex-Female,314721,7571
12/20/20,Sex-Female,320370,5649
12/21/20,Sex-Female,326126,5756
12/22/20,Sex-Female,333800,7674
12/23/20,Sex-Female,341532,7732
12/24/20,Sex-Female,341532,0
12/25/20,Sex-Female,356017,14485
12/26/20,Sex-Female,363092,7075
12/27/20,Sex-Female,370048,6956
12/28/20,Sex-Female,375729,5681
12/29/20,Sex-Female,380544,4815
12/30/20,Sex-Female,387663,7119
12/31/20,Sex-Female,397402,9739
1/1/21,Sex-Female,405632,8230
1/2/21,Sex-Female,413766,8134
1/3/21,Sex-Female,418872,5106
1/4/21,Sex-Female,424706,5834
1/5/21,Sex-Female,430179,5473
1/6/21,Sex-Female,439298,9119
1/7/21,Sex-Female,450675,11377
1/8/21,Sex-Female,458975,8300
1/9/21,Sex-Female,465625,6650
1/10/21,Sex-Female,472051,6426
1/11/21,Sex-Female,478016,5965
1/12/21,Sex-Female,483791,5775
1/13/21,Sex-Female,492532,8741
1/14/21,Sex-Female,499516,6984
1/15/21,Sex-Female,506162,6646
1/16/21,Sex-Female,514259,8097
1/17/21,Sex-Female,519264,5005
1/18/21,Sex-Female,523188,3924
1/19/21,Sex-Female,525836,2648
1/20/21,Sex-Female,530445,4609
1/21/21,Sex-Female,534522,4077
1/22/21,Sex-Female,539339,4817
1/23/21,Sex-Female,543142,3803
1/24/21,Sex-Female,546369,3227
1/25/21,Sex-Female,549191,2822
1/26/21,Sex-Female,552248,3057
1/27/21,Sex-Female,555334,3086
1/28/21,Sex-Female,558361,3027
1/29/21,Sex-Female,561639,3278
1/30/21,Sex-Female,564484,2845
1/31/21,Sex-Female,566539,2055
2/1/21,Sex-Female,568328,1789
2/2/21,Sex-Female,570639,2311
2/3/21,Sex-Female,574992,4353
2/4/21,Sex-Female,577113,2121
2/5/21,Sex-Female,579430,2317
2/6/21,Sex-Female,580871,1441
2/7/21,Sex-Female,582267,1396
2/8/21,Sex-Female,583678,1411
2/9/21,Sex-Female,585191,1513
2/10/21,Sex-Female,587408,2217
2/11/21,Sex-Female,588983,1575
2/12/21,Sex-Female,590444,1461
2/13/21,Sex-Female,591399,955
2/14/21,Sex-Female,592342,943
2/15/21,Sex-Female,593012,670
2/16/21,Sex-Female,594015,1003
2/17/21,Sex-Female,595240,1225
2/18/21,Sex-Female,596388,1148
2/19/21,Sex-Female,597509,1121
2/20/21,Sex-Female,598216,707
2/21/21,Sex-Female,598691,475
2/22/21,Sex-Female,600059,1368
2/23/21,Sex-Female,601021,962
2/24/21,Sex-Female,602027,1006
2/25/21,Sex-Female,602862,835
2/26/21,Sex-Female,603678,816
2/27/21,Sex-Female,604427,749
2/28/21,Sex-Female,604928,501
3/1/21,Sex-Female,605617,689
3/2/21,Sex-Female,606453,836
3/3/21,Sex-Female,607480,1027
3/4/21,Sex-Female,608688,1208
3/5/21,Sex-Female,609574,886
3/6/21,Sex-Female,610243,669
3/7/21,Sex-Female,610664,421
3/8/21,Sex-Female,611265,601
3/9/21,Sex-Female,612011,746
3/10/21,Sex-Female,612011,0
3/11/21,Sex-Female,613123,1112
3/12/21,Sex-Female,613455,332
3/13/21,Sex-Female,613818,363
3/14/21,Sex-Female,614056,238
3/15/21,Sex-Female,614234,178
3/16/21,Sex-Female,614620,386
3/17/21,Sex-Female,615090,470
3/18/21,Sex-Female,615487,397
3/19/21,Sex-Female,615722,235
3/20/21,Sex-Female,615940,218
3/21/21,Sex-Female,616191,251
3/22/21,Sex-Female,616410,219
3/23/21,Sex-Female,616731,321
3/24/21,Sex-Female,616962,231
3/25/21,Sex-Female,617324,362
3/26/21,Sex-Female,617592,268
3/27/21,Sex-Female,617795,203
3/28/21,Sex-Female,617977,182
3/29/21,Sex-Female,618133,156
3/30/21,Sex-Female,618133,0
3/31/21,Sex-Female,618133,0
4/1/21,Sex-Female,618986,853
4/2/21,Sex-Female,619314,328
4/3/21,Sex-Female,619556,242
4/4/21,Sex-Female,619726,170
4/5/21,Sex-Female,619897,171
4/6/21,Sex-Female,620061,164
4/7/21,Sex-Female,620380,319
4/8/21,Sex-Female,620715,335
4/9/21,Sex-Female,621084,369
4/10/21,Sex-Female,621328,244
4/11/21,Sex-Female,621524,196
4/12/21,Sex-Female,621746,222
4/13/21,Sex-Female,621902,156
4/14/21,Sex-Female,622152,250
4/15/21,Sex-Female,622425,273
4/16/21,Sex-Female,622737,312
4/17/21,Sex-Female,623415,678
4/18/21,Sex-Female,623582,167
4/19/21,Sex-Female,623761,179
4/20/21,Sex-Female,623921,160
4/21/21,Sex-Female,624126,205
4/22/21,Sex-Female,624300,174
4/23/21,Sex-Female,624536,236
4/24/21,Sex-Female,624838,302
4/25/21,Sex-Female,625098,260
4/26/21,Sex-Female,625334,236
4/27/21,Sex-Female,625491,157
4/28/21,Sex-Female,625651,160
4/29/21,Sex-Female,625804,153
4/30/21,Sex-Female,626030,226
5/1/21,Sex-Female,626340,310
5/2/21,Sex-Female,626449,109
5/3/21,Sex-Female,626560,111
5/4/21,Sex-Female,626612,52
5/5/21,Sex-Female,626818,206
5/6/21,Sex-Female,626966,148
5/7/21,Sex-Female,627107,141
5/8/21,Sex-Female,627226,119
5/9/21,Sex-Female,627393,167
5/10/21,Sex-Female,627456,63
5/11/21,Sex-Female,627587,131
5/12/21,Sex-Female,627685,98
5/13/21,Sex-Female,627955,270
5/14/21,Sex-Female,628075,120
5/15/21,Sex-Female,628135,60
5/16/21,Sex-Female,628207,72
5/17/21,Sex-Female,628273,66
5/18/21,Sex-Female,628376,103
5/19/21,Sex-Female,628476,100
5/20/21,Sex-Female,628595,119
5/21/21,Sex-Female,628808,213
5/22/21,Sex-Female,628887,79
5/23/21,Sex-Female,628944,57
5/24/21,Sex-Female,629050,106
5/25/21,Sex-Female,629133,83
5/26/21,Sex-Female,630627,1494
5/27/21,Sex-Female,630729,102
5/28/21,Sex-Female,630833,104
5/29/21,Sex-Female,630917,84
5/30/21,Sex-Female,631013,96
5/31/21,Sex-Female,631087,74
6/1/21,Sex-Female,631133,46
6/2/21,Sex-Female,631230,97
6/3/21,Sex-Female,631319,89
6/4/21,Sex-Female,631429,110
6/5/21,Sex-Female,631503,74
6/6/21,Sex-Female,631566,63
6/7/21,Sex-Female,631640,74
6/8/21,Sex-Female,631726,86
6/9/21,Sex-Female,631809,83
6/10/21,Sex-Female,631906,97
6/11/21,Sex-Female,632120,214
6/12/21,Sex-Female,632221,101
3/17/20,Sex-Male,102,102
3/18/20,Sex-Male,111,9
3/19/20,Sex-Male,123,12
3/20/20,Sex-Male,166,43
3/21/20,Sex-Male,166,0
3/22/20,Sex-Male,178,12
3/23/20,Sex-Male,225,47
3/24/20,Sex-Male,279,54
3/25/20,Sex-Male,346,67
3/26/20,Sex-Male,412,66
3/27/20,Sex-Male,509,97
3/28/20,Sex-Male,538,29
3/29/20,Sex-Male,1268,730
3/30/20,Sex-Male,1513,245
3/31/20,Sex-Male,1840,327
4/1/20,Sex-Male,2103,263
4/2/20,Sex-Male,2361,258
4/3/20,Sex-Male,2723,362
4/4/20,Sex-Male,2981,258
4/5/20,Sex-Male,3164,183
4/6/20,Sex-Male,3395,231
4/7/20,Sex-Male,3651,256
4/8/20,Sex-Male,3874,223
4/9/20,Sex-Male,4095,221
4/10/20,Sex-Male,4298,203
4/11/20,Sex-Male,4483,185
4/12/20,Sex-Male,4590,107
4/13/20,Sex-Male,4848,258
4/14/20,Sex-Male,5062,214
4/15/20,Sex-Male,5251,189
4/16/20,Sex-Male,5483,232
4/17/20,Sex-Male,5786,303
4/18/20,Sex-Male,6069,283
4/19/20,Sex-Male,6776,707
4/20/20,Sex-Male,7525,749
4/21/20,Sex-Male,8180,655
4/22/20,Sex-Male,8661,481
4/23/20,Sex-Male,9126,465
4/24/20,Sex-Male,9397,271
4/25/20,Sex-Male,9617,220
4/26/20,Sex-Male,10025,408
4/27/20,Sex-Male,10303,278
4/28/20,Sex-Male,11186,883
4/29/20,Sex-Male,11554,368
4/30/20,Sex-Male,12038,484
5/1/20,Sex-Male,12359,321
5/2/20,Sex-Male,12705,346
5/3/20,Sex-Male,12972,267
5/4/20,Sex-Male,13718,746
5/5/20,Sex-Male,14115,397
5/6/20,Sex-Male,14509,394
5/7/20,Sex-Male,14937,428
5/8/20,Sex-Male,15439,502
5/9/20,Sex-Male,15683,244
5/10/20,Sex-Male,15946,263
5/11/20,Sex-Male,16430,484
5/12/20,Sex-Male,17052,622
5/13/20,Sex-Male,17548,496
5/14/20,Sex-Male,17983,435
5/15/20,Sex-Male,18562,579
5/16/20,Sex-Male,18888,326
5/17/20,Sex-Male,19132,244
5/18/20,Sex-Male,19711,579
5/19/20,Sex-Male,20386,675
5/20/20,Sex-Male,20937,551
5/21/20,Sex-Male,21354,417
5/22/20,Sex-Male,21823,469
5/23/20,Sex-Male,22230,407
5/24/20,Sex-Male,22854,624
5/25/20,Sex-Male,23708,854
5/26/20,Sex-Male,24157,449
5/27/20,Sex-Male,24698,541
5/28/20,Sex-Male,25682,984
5/29/20,Sex-Male,26683,1001
5/30/20,Sex-Male,27469,786
5/31/20,Sex-Male,27962,493
6/1/20,Sex-Male,28573,611
6/2/20,Sex-Male,29164,591
6/3/20,Sex-Male,29871,707
6/4/20,Sex-Male,30682,811
6/5/20,Sex-Male,31403,721
6/6/20,Sex-Male,32217,814
6/7/20,Sex-Male,32594,377
6/8/20,Sex-Male,33159,565
6/9/20,Sex-Male,33768,609
6/10/20,Sex-Male,34653,885
6/11/20,Sex-Male,35456,803
6/12/20,Sex-Male,36204,748
6/13/20,Sex-Male,36694,490
6/14/20,Sex-Male,37060,366
6/15/20,Sex-Male,37694,634
6/16/20,Sex-Male,38754,1060
6/17/20,Sex-Male,39315,561
6/18/20,Sex-Male,39987,672
6/19/20,Sex-Male,40959,972
6/20/20,Sex-Male,41815,856
6/21/20,Sex-Male,43018,1203
6/22/20,Sex-Male,44124,1106
6/23/20,Sex-Male,44581,457
6/24/20,Sex-Male,45711,1130
6/25/20,Sex-Male,46557,846
6/26/20,Sex-Male,47595,1038
6/27/20,Sex-Male,48849,1254
6/28/20,Sex-Male,50253,1404
6/29/20,Sex-Male,51639,1386
6/30/20,Sex-Male,52435,796
7/1/20,Sex-Male,53544,1109
7/2/20,Sex-Male,53544,0
7/3/20,Sex-Male,53544,0
7/4/20,Sex-Male,57277,3733
7/5/20,Sex-Male,58050,773
7/6/20,Sex-Male,59966,1916
7/7/20,Sex-Male,61126,1160
7/8/20,Sex-Male,62048,922
7/9/20,Sex-Male,63222,1174
7/10/20,Sex-Male,64579,1357
7/11/20,Sex-Male,66302,1723
7/12/20,Sex-Male,67471,1169
7/13/20,Sex-Male,69350,1879
7/14/20,Sex-Male,70731,1381
7/15/20,Sex-Male,72846,2115
7/16/20,Sex-Male,74099,1253
7/17/20,Sex-Male,75496,1397
7/18/20,Sex-Male,76992,1496
7/19/20,Sex-Male,78514,1522
7/20/20,Sex-Male,79684,1170
7/21/20,Sex-Male,81065,1381
7/22/20,Sex-Male,81891,826
7/23/20,Sex-Male,82704,813
7/24/20,Sex-Male,84313,1609
7/25/20,Sex-Male,85539,1226
7/26/20,Sex-Male,86490,951
7/27/20,Sex-Male,87698,1208
7/28/20,Sex-Male,89249,1551
7/29/20,Sex-Male,90232,983
7/30/20,Sex-Male,91338,1106
7/31/20,Sex-Male,92408,1070
8/1/20,Sex-Male,93115,707
8/2/20,Sex-Male,93899,784
8/3/20,Sex-Male,94735,836
8/4/20,Sex-Male,95816,1081
8/5/20,Sex-Male,97377,1561
8/6/20,Sex-Male,98759,1382
8/7/20,Sex-Male,99953,1194
8/8/20,Sex-Male,100822,869
8/9/20,Sex-Male,101723,901
8/10/20,Sex-Male,102349,626
8/11/20,Sex-Male,103338,989
8/12/20,Sex-Male,104511,1173
8/13/20,Sex-Male,105655,1144
8/14/20,Sex-Male,106584,929
8/15/20,Sex-Male,107270,686
8/16/20,Sex-Male,107856,586
8/17/20,Sex-Male,108256,400
8/18/20,Sex-Male,109053,797
8/19/20,Sex-Male,109882,829
8/20/20,Sex-Male,110663,781
8/21/20,Sex-Male,111397,734
8/22/20,Sex-Male,111955,558
8/23/20,Sex-Male,112512,557
8/24/20,Sex-Male,112912,400
8/25/20,Sex-Male,113821,909
8/26/20,Sex-Male,114574,753
8/27/20,Sex-Male,115290,716
8/28/20,Sex-Male,115871,581
8/29/20,Sex-Male,116389,518
8/30/20,Sex-Male,116855,466
8/31/20,Sex-Male,117229,374
9/1/20,Sex-Male,117924,695
9/2/20,Sex-Male,118454,530
9/3/20,Sex-Male,119147,693
9/4/20,Sex-Male,119666,519
9/5/20,Sex-Male,120061,395
9/6/20,Sex-Male,120299,238
9/7/20,Sex-Male,120520,221
9/8/20,Sex-Male,120789,269
9/9/20,Sex-Male,121349,560
9/10/20,Sex-Male,121829,480
9/11/20,Sex-Male,122335,506
9/12/20,Sex-Male,122700,365
9/13/20,Sex-Male,123017,317
9/14/20,Sex-Male,123272,255
9/15/20,Sex-Male,123776,504
9/16/20,Sex-Male,124297,521
9/17/20,Sex-Male,124837,540
9/18/20,Sex-Male,125458,621
9/19/20,Sex-Male,126045,587
9/20/20,Sex-Male,126359,314
9/21/20,Sex-Male,126659,300
9/22/20,Sex-Male,127185,526
9/23/20,Sex-Male,127761,576
9/24/20,Sex-Male,128366,605
9/25/20,Sex-Male,128938,572
9/26/20,Sex-Male,129373,435
9/27/20,Sex-Male,129687,314
9/28/20,Sex-Male,130063,376
9/29/20,Sex-Male,130573,510
9/30/20,Sex-Male,131067,494
10/1/20,Sex-Male,131651,584
10/2/20,Sex-Male,132108,457
10/3/20,Sex-Male,132640,532
10/4/20,Sex-Male,132834,194
10/5/20,Sex-Male,133237,403
10/6/20,Sex-Male,133963,726
10/7/20,Sex-Male,134506,543
10/8/20,Sex-Male,135066,560
10/9/20,Sex-Male,135636,570
10/10/20,Sex-Male,136204,568
10/11/20,Sex-Male,136612,408
10/12/20,Sex-Male,136980,368
10/13/20,Sex-Male,137562,582
10/14/20,Sex-Male,138134,572
10/15/20,Sex-Male,138599,465
10/16/20,Sex-Male,139047,448
10/17/20,Sex-Male,139278,231
10/18/20,Sex-Male,139723,445
10/19/20,Sex-Male,140007,284
10/20/20,Sex-Male,140200,193
10/21/20,Sex-Male,141957,1757
10/22/20,Sex-Male,143262,1305
10/23/20,Sex-Male,144210,948
10/24/20,Sex-Male,144705,495
10/25/20,Sex-Male,144705,0
10/26/20,Sex-Male,144705,0
10/27/20,Sex-Male,146452,1747
10/28/20,Sex-Male,147238,786
10/29/20,Sex-Male,147809,571
10/30/20,Sex-Male,148401,592
10/31/20,Sex-Male,149094,693
11/1/20,Sex-Male,149763,669
11/2/20,Sex-Male,150302,539
11/3/20,Sex-Male,151119,817
11/4/20,Sex-Male,152249,1130
11/5/20,Sex-Male,153215,966
11/6/20,Sex-Male,154267,1052
11/7/20,Sex-Male,155306,1039
11/8/20,Sex-Male,155968,662
11/9/20,Sex-Male,156973,1005
11/10/20,Sex-Male,157932,959
11/11/20,Sex-Male,159323,1391
11/12/20,Sex-Male,160487,1164
11/13/20,Sex-Male,162153,1666
11/14/20,Sex-Male,163703,1550
11/15/20,Sex-Male,165053,1350
11/16/20,Sex-Male,165994,941
11/17/20,Sex-Male,167654,1660
11/18/20,Sex-Male,169875,2221
11/19/20,Sex-Male,172121,2246
11/20/20,Sex-Male,174195,2074
11/21/20,Sex-Male,175586,1391
11/22/20,Sex-Male,178446,2860
11/23/20,Sex-Male,180059,1613
11/24/20,Sex-Male,181935,1876
11/25/20,Sex-Male,184300,2365
11/26/20,Sex-Male,186423,2123
11/27/20,Sex-Male,187897,1474
11/28/20,Sex-Male,190380,2483
11/29/20,Sex-Male,192841,2461
11/30/20,Sex-Male,196219,3378
12/1/20,Sex-Male,198648,2429
12/2/20,Sex-Male,202679,4031
12/3/20,Sex-Male,206449,3770
12/4/20,Sex-Male,210431,3982
12/5/20,Sex-Male,215647,5216
12/6/20,Sex-Male,219370,3723
12/7/20,Sex-Male,223160,3790
12/8/20,Sex-Male,226850,3690
12/9/20,Sex-Male,233355,6505
12/10/20,Sex-Male,239774,6419
12/11/20,Sex-Male,244934,5160
12/12/20,Sex-Male,251288,6354
12/13/20,Sex-Male,254678,3390
12/14/20,Sex-Male,259796,5118
12/15/20,Sex-Male,269948,10152
12/16/20,Sex-Male,277020,7072
12/17/20,Sex-Male,284410,7390
12/18/20,Sex-Male,290506,6096
12/19/20,Sex-Male,297406,6900
12/20/20,Sex-Male,302703,5297
12/21/20,Sex-Male,308168,5465
12/22/20,Sex-Male,315427,7259
12/23/20,Sex-Male,322687,7260
12/24/20,Sex-Male,322687,0
12/25/20,Sex-Male,335990,13303
12/26/20,Sex-Male,342714,6724
12/27/20,Sex-Male,349010,6296
12/28/20,Sex-Male,354370,5360
12/29/20,Sex-Male,358874,4504
12/30/20,Sex-Male,365120,6246
12/31/20,Sex-Male,373733,8613
1/1/21,Sex-Male,380928,7195
1/2/21,Sex-Male,387982,7054
1/3/21,Sex-Male,392455,4473
1/4/21,Sex-Male,397766,5311
1/5/21,Sex-Male,402731,4965
1/6/21,Sex-Male,411015,8284
1/7/21,Sex-Male,421004,9989
1/8/21,Sex-Male,428400,7396
1/9/21,Sex-Male,434324,5924
1/10/21,Sex-Male,440158,5834
1/11/21,Sex-Male,445522,5364
1/12/21,Sex-Male,450705,5183
1/13/21,Sex-Male,458549,7844
1/14/21,Sex-Male,464916,6367
1/15/21,Sex-Male,471133,6217
1/16/21,Sex-Male,478520,7387
1/17/21,Sex-Male,483142,4622
1/18/21,Sex-Male,486724,3582
1/19/21,Sex-Male,489133,2409
1/20/21,Sex-Male,493475,4342
1/21/21,Sex-Male,497336,3861
1/22/21,Sex-Male,501864,4528
1/23/21,Sex-Male,505459,3595
1/24/21,Sex-Male,508502,3043
1/25/21,Sex-Male,511131,2629
1/26/21,Sex-Male,514031,2900
1/27/21,Sex-Male,517086,3055
1/28/21,Sex-Male,519854,2768
1/29/21,Sex-Male,523028,3174
1/30/21,Sex-Male,525641,2613
1/31/21,Sex-Male,527585,1944
2/1/21,Sex-Male,529215,1630
2/2/21,Sex-Male,531412,2197
2/3/21,Sex-Male,535490,4078
2/4/21,Sex-Male,537464,1974
2/5/21,Sex-Male,539619,2155
2/6/21,Sex-Male,540919,1300
2/7/21,Sex-Male,542157,1238
2/8/21,Sex-Male,543593,1436
2/9/21,Sex-Male,545014,1421
2/10/21,Sex-Male,547125,2111
2/11/21,Sex-Male,548690,1565
2/12/21,Sex-Male,550054,1364
2/13/21,Sex-Male,550982,928
2/14/21,Sex-Male,551874,892
2/15/21,Sex-Male,552500,626
2/16/21,Sex-Male,553451,951
2/17/21,Sex-Male,554612,1161
2/18/21,Sex-Male,555732,1120
2/19/21,Sex-Male,556855,1123
2/20/21,Sex-Male,557472,617
2/21/21,Sex-Male,557934,462
2/22/21,Sex-Male,559209,1275
2/23/21,Sex-Male,560155,946
2/24/21,Sex-Male,561085,930
2/25/21,Sex-Male,561908,823
2/26/21,Sex-Male,562671,763
2/27/21,Sex-Male,563422,751
2/28/21,Sex-Male,563892,470
3/1/21,Sex-Male,564516,624
3/2/21,Sex-Male,565219,703
3/3/21,Sex-Male,566208,989
3/4/21,Sex-Male,567354,1146
3/5/21,Sex-Male,568229,875
3/6/21,Sex-Male,568821,592
3/7/21,Sex-Male,569252,431
3/8/21,Sex-Male,569849,597
3/9/21,Sex-Male,570508,659
3/10/21,Sex-Male,570508,0
3/11/21,Sex-Male,571551,1043
3/12/21,Sex-Male,571916,365
3/13/21,Sex-Male,572322,406
3/14/21,Sex-Male,572583,261
3/15/21,Sex-Male,572708,125
3/16/21,Sex-Male,573110,402
3/17/21,Sex-Male,573483,373
3/18/21,Sex-Male,573798,315
3/19/21,Sex-Male,574058,260
3/20/21,Sex-Male,574280,222
3/21/21,Sex-Male,574521,241
3/22/21,Sex-Male,574697,176
3/23/21,Sex-Male,574952,255
3/24/21,Sex-Male,575202,250
3/25/21,Sex-Male,575559,357
3/26/21,Sex-Male,575860,301
3/27/21,Sex-Male,576101,241
3/28/21,Sex-Male,576267,166
3/29/21,Sex-Male,576440,173
3/30/21,Sex-Male,576440,0
3/31/21,Sex-Male,576440,0
4/1/21,Sex-Male,577325,885
4/2/21,Sex-Male,577710,385
4/3/21,Sex-Male,577946,236
4/4/21,Sex-Male,578111,165
4/5/21,Sex-Male,578265,154
4/6/21,Sex-Male,578453,188
4/7/21,Sex-Male,578689,236
4/8/21,Sex-Male,579015,326
4/9/21,Sex-Male,579353,338
4/10/21,Sex-Male,579599,246
4/11/21,Sex-Male,579784,185
4/12/21,Sex-Male,579950,166
4/13/21,Sex-Male,580121,171
4/14/21,Sex-Male,580371,250
4/15/21,Sex-Male,580658,287
4/16/21,Sex-Male,580921,263
4/17/21,Sex-Male,581544,623
4/18/21,Sex-Male,581693,149
4/19/21,Sex-Male,581839,146
4/20/21,Sex-Male,582001,162
4/21/21,Sex-Male,582185,184
4/22/21,Sex-Male,582405,220
4/23/21,Sex-Male,582586,181
4/24/21,Sex-Male,582883,297
4/25/21,Sex-Male,583122,239
4/26/21,Sex-Male,583366,244
4/27/21,Sex-Male,583501,135
4/28/21,Sex-Male,583674,173
4/29/21,Sex-Male,583827,153
4/30/21,Sex-Male,584006,179
5/1/21,Sex-Male,584258,252
5/2/21,Sex-Male,584374,116
5/3/21,Sex-Male,584462,88
5/4/21,Sex-Male,584532,70
5/5/21,Sex-Male,584666,134
5/6/21,Sex-Male,584845,179
5/7/21,Sex-Male,585011,166
5/8/21,Sex-Male,585118,107
5/9/21,Sex-Male,585263,145
5/10/21,Sex-Male,585341,78
5/11/21,Sex-Male,585462,121
5/12/21,Sex-Male,585580,118
5/13/21,Sex-Male,585833,253
5/14/21,Sex-Male,585938,105
5/15/21,Sex-Male,586016,78
5/16/21,Sex-Male,586095,79
5/17/21,Sex-Male,586167,72
5/18/21,Sex-Male,586254,87
5/19/21,Sex-Male,586352,98
5/20/21,Sex-Male,586451,99
5/21/21,Sex-Male,586655,204
5/22/21,Sex-Male,586740,85
5/23/21,Sex-Male,586818,78
5/24/21,Sex-Male,586887,69
5/25/21,Sex-Male,586954,67
5/26/21,Sex-Male,588570,1616
5/27/21,Sex-Male,588639,69
5/28/21,Sex-Male,588728,89
5/29/21,Sex-Male,588787,59
5/30/21,Sex-Male,588859,72
5/31/21,Sex-Male,588909,50
6/1/21,Sex-Male,588955,46
6/2/21,Sex-Male,589043,88
6/3/21,Sex-Male,589132,89
6/4/21,Sex-Male,589241,109
6/5/21,Sex-Male,589346,105
6/6/21,Sex-Male,589413,67
6/7/21,Sex-Male,589493,80
6/8/21,Sex-Male,589557,64
6/9/21,Sex-Male,589646,89
6/10/21,Sex-Male,589707,61
6/11/21,Sex-Male,589880,173
6/12/21,Sex-Male,589958,78
3/17/20,Sex-Other,0,0
3/18/20,Sex-Other,0,0
3/19/20,Sex-Other,0,0
3/20/20,Sex-Other,0,0
3/21/20,Sex-Other,0,0
3/22/20,Sex-Other,0,0
3/23/20,Sex-Other,0,0
3/24/20,Sex-Other,0,0
3/25/20,Sex-Other,0,0
3/26/20,Sex-Other,0,0
3/27/20,Sex-Other,0,0
3/28/20,Sex-Other,0,0
3/29/20,Sex-Other,0,0
3/30/20,Sex-Other,0,0
3/31/20,Sex-Other,0,0
4/1/20,Sex-Other,0,0
4/2/20,Sex-Other,0,0
4/3/20,Sex-Other,0,0
4/4/20,Sex-Other,0,0
4/5/20,Sex-Other,0,0
4/6/20,Sex-Other,0,0
4/7/20,Sex-Other,0,0
4/8/20,Sex-Other,1,1
4/9/20,Sex-Other,2,1
4/10/20,Sex-Other,2,0
4/11/20,Sex-Other,2,0
4/12/20,Sex-Other,2,0
4/13/20,Sex-Other,3,1
4/14/20,Sex-Other,3,0
4/15/20,Sex-Other,3,0
4/16/20,Sex-Other,3,0
4/17/20,Sex-Other,3,0
4/18/20,Sex-Other,3,0
4/19/20,Sex-Other,3,0
4/20/20,Sex-Other,5,2
4/21/20,Sex-Other,5,0
4/22/20,Sex-Other,5,0
4/23/20,Sex-Other,5,0
4/24/20,Sex-Other,5,0
4/25/20,Sex-Other,5,0
4/26/20,Sex-Other,5,0
4/27/20,Sex-Other,5,0
4/28/20,Sex-Other,5,0
4/29/20,Sex-Other,5,0
4/30/20,Sex-Other,5,0
5/1/20,Sex-Other,6,1
5/2/20,Sex-Other,6,0
5/3/20,Sex-Other,6,0
5/4/20,Sex-Other,6,0
5/5/20,Sex-Other,7,1
5/6/20,Sex-Other,7,0
5/7/20,Sex-Other,7,0
5/8/20,Sex-Other,7,0
5/9/20,Sex-Other,7,0
5/10/20,Sex-Other,7,0
5/11/20,Sex-Other,7,0
5/12/20,Sex-Other,9,2
5/13/20,Sex-Other,9,0
5/14/20,Sex-Other,9,0
5/15/20,Sex-Other,9,0
5/16/20,Sex-Other,9,0
5/17/20,Sex-Other,9,0
5/18/20,Sex-Other,9,0
5/19/20,Sex-Other,9,0
5/20/20,Sex-Other,9,0
5/21/20,Sex-Other,10,1
5/22/20,Sex-Other,10,0
5/23/20,Sex-Other,10,0
5/24/20,Sex-Other,10,0
5/25/20,Sex-Other,10,0
5/26/20,Sex-Other,10,0
5/27/20,Sex-Other,10,0
5/28/20,Sex-Other,10,0
5/29/20,Sex-Other,10,0
5/30/20,Sex-Other,10,0
5/31/20,Sex-Other,10,0
6/1/20,Sex-Other,10,0
6/2/20,Sex-Other,10,0
6/3/20,Sex-Other,10,0
6/4/20,Sex-Other,10,0
6/5/20,Sex-Other,10,0
6/6/20,Sex-Other,10,0
6/7/20,Sex-Other,10,0
6/8/20,Sex-Other,10,0
6/9/20,Sex-Other,10,0
6/10/20,Sex-Other,10,0
6/11/20,Sex-Other,10,0
6/12/20,Sex-Other,10,0
6/13/20,Sex-Other,10,0
6/14/20,Sex-Other,10,0
6/15/20,Sex-Other,10,0
6/16/20,Sex-Other,10,0
6/17/20,Sex-Other,10,0
6/18/20,Sex-Other,10,0
6/19/20,Sex-Other,11,1
6/20/20,Sex-Other,11,0
6/21/20,Sex-Other,11,0
6/22/20,Sex-Other,11,0
6/23/20,Sex-Other,11,0
6/24/20,Sex-Other,11,0
6/25/20,Sex-Other,11,0
6/26/20,Sex-Other,12,1
6/27/20,Sex-Other,12,0
6/28/20,Sex-Other,12,0
6/29/20,Sex-Other,12,0
6/30/20,Sex-Other,12,0
7/1/20,Sex-Other,17,5
7/2/20,Sex-Other,17,0
7/3/20,Sex-Other,17,0
7/4/20,Sex-Other,17,0
7/5/20,Sex-Other,17,0
7/6/20,Sex-Other,17,0
7/7/20,Sex-Other,17,0
7/8/20,Sex-Other,17,0
7/9/20,Sex-Other,17,0
7/10/20,Sex-Other,17,0
7/11/20,Sex-Other,20,3
7/12/20,Sex-Other,28,8
7/13/20,Sex-Other,38,10
7/14/20,Sex-Other,45,7
7/15/20,Sex-Other,48,3
7/16/20,Sex-Other,51,3
7/17/20,Sex-Other,53,2
7/18/20,Sex-Other,55,2
7/19/20,Sex-Other,62,7
7/20/20,Sex-Other,62,0
7/21/20,Sex-Other,65,3
7/22/20,Sex-Other,65,0
7/23/20,Sex-Other,67,2
7/24/20,Sex-Other,68,1
7/25/20,Sex-Other,70,2
7/26/20,Sex-Other,71,1
7/27/20,Sex-Other,72,1
7/28/20,Sex-Other,73,1
7/29/20,Sex-Other,73,0
7/30/20,Sex-Other,76,3
7/31/20,Sex-Other,76,0
8/1/20,Sex-Other,76,0
